col_id;age;mom_id;dad_id;gender;is_pregnant;current_mate;territory;position;has_moved;nb_weeks_being_pregnant;week_next_potential_mating
4255852;69;4237225;4187086;1;False;4258228;1752;1752;False;0;4
4275802;17;4253308;4254016;0;False;-1;3187;3187;False;0;-1
4278406;12;4253646;4252294;0;False;-1;7119;7119;False;0;-1
4226941;143;4204900;4207468;1;False;4248371;6732;6732;False;0;2
4271378;29;4249294;4240724;0;False;-1;6325;6325;False;0;-1
4281041;3;4258586;4241624;1;False;-1;5561;5561;False;0;-1
4273857;20;4255999;4256830;1;False;-1;851;851;False;0;-1
4261320;54;4217862;4183617;0;False;-1;2157;2157;False;0;9
4235476;121;4212122;4180357;0;False;-1;9737;9737;False;0;2
4224444;153;4202994;4189506;1;False;4246465;3209;3209;False;0;13
4258677;62;4238919;4193454;1;False;-1;7824;7824;False;0;3
4276111;16;4227178;4217852;1;False;-1;4721;4721;False;0;-1
4270670;30;4223068;4226867;0;False;-1;5070;5070;False;0;-1
4264283;50;4245282;4198994;1;False;4254317;4786;4786;False;0;4
4186882;244;4166751;4158930;0;False;-1;4448;4448;False;0;0
4263783;51;4245270;4174326;1;True;4240621;5102;5102;False;5;10
4225358;151;4199917;4180874;0;False;-1;3744;3744;False;0;6
4255656;69;4221456;4235580;0;False;-1;981;981;False;0;14
4276797;15;4203266;4233450;0;False;-1;803;803;False;0;-1
4270882;30;4231726;4208492;1;False;-1;1884;1884;False;0;-1
4261987;53;4195587;4236443;1;False;4243476;4084;4084;False;0;10
4231468;132;4210544;4191394;1;False;4214059;6935;6935;False;0;12
4249079;86;4231014;4183682;1;False;4257422;2675;2675;False;0;4
4198748;213;4177779;4173023;0;False;-1;4880;4880;False;0;8
4265266;48;4243806;4209297;1;True;4236460;4551;4551;False;2;13
4280713;3;4237352;4262746;0;False;-1;5931;5931;False;0;-1
4226123;147;4203493;4166228;0;False;-1;3040;3040;False;0;12
4271325;29;4232776;4251217;1;False;-1;5485;5485;False;0;-1
4260387;56;4241257;4219270;1;True;4207804;4607;4607;False;5;4
4209409;188;4190090;4189553;1;False;4245744;1151;1151;False;0;2
4262030;53;4225630;4198365;1;False;4240981;2799;2799;False;0;2
4278305;12;4257224;4240523;1;False;-1;6439;6439;False;0;-1
4198601;213;4166156;4166679;0;False;-1;3513;3513;False;0;3
4280376;4;4247241;4244575;0;False;-1;5925;5925;False;0;-1
4267546;38;4237156;4220660;1;False;-1;4621;4621;False;0;-1
4249181;86;4229440;4229129;1;False;4214339;5438;5438;False;0;10
4277742;13;4206362;4254747;1;False;-1;2796;2796;False;0;-1
4256459;68;4236591;4192892;1;False;4208979;5919;5919;False;0;2
4195875;223;4169387;4173051;0;False;-1;1955;1955;False;0;0
4279695;5;4230086;4228932;0;False;-1;2143;2143;False;0;-1
4245322;100;4225600;4174116;1;False;-1;5149;5149;False;0;9
4268129;36;4222220;4242374;0;False;-1;2190;2190;False;0;-1
4266745;42;4206878;4223985;1;False;-1;5673;5673;False;0;0
4278056;13;4253757;4257392;1;False;-1;4996;4996;False;0;-1
4271483;29;4251409;4187259;0;False;-1;5495;5495;False;0;-1
4274038;19;4213602;4253393;1;False;-1;5453;5453;False;0;-1
4279428;6;4246954;4248822;0;False;-1;1763;1763;False;0;-1
4272876;22;4243072;4187556;0;False;-1;6905;6905;False;0;-1
4241646;105;4191945;4168265;0;False;-1;9792;9792;False;0;10
4271037;30;4251928;4225965;1;False;-1;5921;5921;False;0;-1
4281947;2;4264032;4226694;0;False;-1;4624;4624;False;0;-1
4278439;11;4224444;4246465;1;False;-1;3209;3209;False;0;-1
4261858;54;4244004;4196939;0;False;-1;6867;6867;False;0;6
4279707;5;4242042;4183402;1;False;-1;4487;4487;False;0;-1
4240269;108;4222969;4210855;0;False;-1;4221;4221;False;0;2
4255999;69;4236944;4228291;1;False;4256830;851;851;False;0;3
4233966;123;4198349;4212603;1;False;4218777;1399;1399;False;0;2
4254847;70;4222057;4208089;0;False;-1;1713;1713;False;0;3
4277445;14;4257561;4239011;1;False;-1;2684;2684;False;0;-1
4223489;154;4190805;4203213;0;False;-1;4609;4609;False;0;0
4250687;82;4206056;4219694;0;False;-1;5007;5007;False;0;0
4259744;57;4211435;4164533;1;False;4254805;3630;3630;False;0;11
4264350;50;4243561;4241764;1;True;4262161;2741;2741;False;4;0
4265177;48;4232105;4218930;1;False;4237223;3095;3095;False;0;7
4240952;106;4198716;4185591;0;False;-1;3328;3328;False;0;11
4214193;174;4166476;4151887;0;False;-1;1333;1333;False;0;0
4281766;2;4260281;4261579;0;False;-1;2131;2131;False;0;-1
4219356;160;4175058;4196002;1;False;4196621;3535;3535;False;0;3
4282593;1;4259896;4201325;0;False;-1;1889;1889;False;0;-1
4262014;53;4212704;4215104;1;False;-1;1157;1157;False;0;5
4278676;10;4238234;4259093;1;False;-1;4779;4779;False;0;-1
4281629;2;4247309;4246949;1;False;-1;2967;2967;False;0;-1
4233006;125;4175373;4130891;1;True;4204639;9740;9740;False;5;11
4236523;119;4182518;4139345;1;False;4250196;3821;3821;False;0;2
4277514;14;4254318;4248408;0;False;-1;7513;7513;False;0;-1
4282238;1;4225025;4243342;0;False;-1;2206;2206;False;0;-1
4281370;2;4234838;4234839;0;False;-1;2600;2600;False;0;-1
4238590;113;4185036;4201280;0;False;-1;1707;1707;False;0;2
4272054;27;4251741;4196956;0;False;-1;9971;9971;False;0;-1
4264768;49;4245137;4228466;0;False;-1;4308;4308;False;0;3
4214251;174;4151740;4180027;1;False;4237183;2313;2313;False;0;13
4229231;136;4191275;4170622;0;False;-1;3965;3965;False;0;3
4240106;108;4220984;4176674;1;False;4255781;5625;5625;False;0;3
4227440;141;4207756;4144870;1;False;4225858;2796;2796;False;0;3
4276186;16;4229371;4231033;1;False;-1;7111;7111;False;0;-1
4278710;10;4246143;4250819;1;False;-1;4226;4226;False;0;-1
4253873;72;4200977;4232226;0;False;-1;3011;3011;False;0;2
4276081;16;4238882;4227258;0;False;-1;3399;3399;False;0;-1
4258644;62;4220909;4236460;1;False;4259885;4664;4664;False;0;9
4232263;128;4201618;4199061;1;True;4233786;4369;4369;False;6;0
4263262;52;4239221;4180039;0;False;-1;5286;5286;False;0;10
4223403;154;4164537;4130894;0;False;-1;4997;4997;False;0;7
4271501;29;4251962;4191673;1;False;-1;7824;7824;False;0;-1
4214610;173;4179277;4181283;0;False;-1;3102;3102;False;0;0
4264935;49;4240802;4206384;0;False;-1;7818;7818;False;0;2
4183632;256;4118657;4149576;1;False;4255464;2671;2671;False;0;2
4218753;162;4201454;4197819;0;False;-1;5339;5339;False;0;0
4236478;119;4186081;4170472;0;False;-1;6545;6545;False;0;0
4270652;31;4249336;4226011;1;False;-1;5159;5159;False;0;-1
4280327;4;4238572;4241115;0;False;-1;5499;5499;False;0;-1
4213457;175;4177512;4138900;1;False;4254619;4215;4215;False;0;12
4262024;53;4228830;4227185;0;False;-1;5613;5613;False;0;2
4219593;160;4201939;4181306;1;False;4263852;3523;3523;False;0;8
4281576;2;4248545;4225152;0;False;-1;6204;6204;False;0;-1
4267351;39;4219119;4233775;0;False;-1;9927;9927;False;0;4
4278836;9;4241775;4248716;1;False;-1;1339;1339;False;0;-1
4268295;36;4250125;4212664;1;False;-1;4770;4770;False;0;-1
4234335;123;4216408;4198277;1;True;4220173;6731;6731;False;4;10
4201193;209;4179127;4119676;0;False;-1;1645;1645;False;0;0
4197596;218;4176022;4175509;0;False;-1;2016;2016;False;0;3
4262611;52;4223533;4188344;0;False;-1;6265;6265;False;0;3
4248912;86;4213365;4214166;0;False;-1;2381;2381;False;0;10
4264992;48;4220431;4236728;1;False;-1;4941;4941;False;0;0
4242753;104;4209317;4206407;1;False;4245987;4220;4220;False;0;0
4268466;35;4232839;4223097;0;False;-1;3818;3818;False;0;-1
4256357;68;4207936;4234495;1;False;4255637;7793;7793;False;0;2
4189666;238;4170372;4134343;0;False;-1;3965;3965;False;0;5
4243839;102;4197442;4214105;1;False;4256447;3351;3351;False;0;0
4280040;5;4257567;4251738;1;False;-1;2728;2728;False;0;-1
4272797;23;4253228;4253229;0;False;-1;7509;7509;False;0;-1
4265657;47;4229795;4229582;0;False;-1;5056;5056;False;0;6
4275690;17;4253013;4252296;0;False;-1;5334;5334;False;0;-1
4216043;171;4182239;4145492;0;False;-1;1694;1694;False;0;0
4236507;119;4204019;4176823;0;False;-1;3575;3575;False;0;12
4277228;14;4213470;4255204;1;False;-1;6854;6854;False;0;-1
4199639;211;4166670;4149375;0;False;-1;1771;1771;False;0;14
4282272;1;4248536;4250992;1;False;-1;4881;4881;False;0;-1
4248070;88;4206366;4212284;0;False;-1;9510;9510;False;0;5
4241854;105;4211320;4164514;1;False;4218514;5973;5973;False;0;15
4242201;105;4223596;4209235;0;False;-1;2243;2243;False;0;12
4237976;116;4213987;4162088;0;False;-1;4889;4889;False;0;3
4229328;136;4153735;4194247;1;False;-1;1346;1346;False;0;0
4200489;210;4177952;4154966;0;False;-1;3809;3809;False;0;2
4253628;72;4225731;4211172;0;False;-1;9789;9789;False;0;5
4215284;172;4169489;4166412;1;False;4172223;1597;1597;False;0;0
4264341;50;4243383;4240276;0;False;-1;5380;5380;False;0;0
4230005;135;4207567;4198959;0;False;-1;1833;1833;False;0;0
4269057;34;4250092;4242127;0;False;-1;7585;7585;False;0;-1
4281747;2;4259084;4251276;1;False;-1;7765;7765;False;0;-1
4237683;117;4215706;4209610;1;False;4229041;6547;6547;False;0;8
4251609;80;4189850;4224898;1;False;4261171;3143;3143;False;0;4
4268411;35;4184595;4193286;1;False;-1;3570;3570;False;0;-1
4231210;132;4171965;4212227;1;False;4201640;4507;4507;False;0;5
4237405;117;4203465;4204762;0;False;-1;6969;6969;False;0;0
4263744;51;4243529;4218817;0;False;-1;2077;2077;False;0;11
4275472;17;4245806;4218254;1;False;-1;1343;1343;False;0;-1
4229161;137;4210633;4145657;1;False;-1;2360;2360;False;0;0
4267070;41;4247330;4205155;1;False;-1;6685;6685;False;0;12
4279945;5;4258287;4245028;1;False;-1;7922;7922;False;0;-1
4200026;211;4179716;4175493;0;False;-1;1526;1526;False;0;2
4278546;11;4255834;4186988;1;False;-1;1710;1710;False;0;-1
4245022;100;4207741;4224697;1;False;4189788;2148;2148;False;0;0
4274605;18;4239137;4257018;0;False;-1;3219;3219;False;0;-1
4273930;20;4254640;4227185;0;False;-1;5614;5614;False;0;-1
4254698;70;4168094;4226457;0;False;-1;3016;3016;False;0;2
4247384;91;4227890;4170446;0;False;-1;3583;3583;False;0;0
4251027;82;4231970;4188491;1;False;4244194;4778;4778;False;0;0
4226730;144;4207134;4154557;1;False;4237282;4111;4111;False;0;3
4269214;34;4249385;4221386;0;False;-1;2250;2250;False;0;-1
4247218;92;4227929;4190002;0;False;-1;3083;3083;False;0;0
4281047;3;4262480;4229002;1;False;-1;972;972;False;0;-1
4196717;221;4159418;4144814;0;False;-1;5797;5797;False;0;4
4281430;2;4223032;4250458;1;False;-1;5685;5685;False;0;-1
4259612;57;4230656;4241884;1;False;4214621;8211;8211;False;0;14
4236265;120;4212739;4209235;0;False;-1;2122;2122;False;0;0
4270760;30;4239922;4239472;1;False;-1;4507;4507;False;0;-1
4272859;22;4187497;4241287;0;False;-1;9934;9934;False;0;-1
4273982;19;4210192;4219533;0;False;-1;3432;3432;False;0;-1
4234875;122;4212861;4213225;1;True;4192781;9930;9930;False;4;11
4269948;32;4250962;4217190;0;False;-1;9848;9848;False;0;-1
4247266;91;4195839;4193055;0;False;-1;1829;1829;False;0;15
4273914;20;4253388;4196821;0;False;-1;5854;5854;False;0;-1
4248553;87;4214791;4214933;1;True;4201048;7992;7992;False;5;0
4225619;149;4204729;4134399;1;False;4223961;1041;1041;False;0;0
4280504;4;4260703;4229138;0;False;-1;9906;9906;False;0;-1
4281029;3;4260523;4260524;0;False;-1;6215;6215;False;0;-1
4237722;117;4217951;4164615;0;False;-1;3585;3585;False;0;3
4275412;17;4245446;4178559;1;False;-1;9882;9882;False;0;-1
4272623;24;4249886;4183145;0;False;-1;5255;5255;False;0;-1
4246659;94;4212652;4203804;0;False;-1;5108;5108;False;0;6
4282427;1;4265070;4256725;1;False;-1;2812;2812;False;0;-1
4278388;12;4255501;4246344;0;False;-1;6683;6683;False;0;-1
4279829;5;4224693;4263187;0;False;-1;2789;2789;False;0;-1
4222995;155;4186530;4116515;0;False;-1;6788;6788;False;0;3
4241335;106;4223011;4153866;1;False;4238958;7681;7681;False;0;0
4276405;16;4255509;4245937;0;False;-1;991;991;False;0;-1
4246483;95;4191247;4185599;0;False;-1;9890;9890;False;0;0
4253468;73;4235461;4222067;0;False;-1;2670;2670;False;0;2
4254806;70;4225498;4231635;0;False;-1;3572;3572;False;0;11
4258517;63;4233318;4231227;0;False;-1;7221;7221;False;0;8
4236772;119;4212453;4159180;0;False;-1;9785;9785;False;0;15
4228515;138;4191046;4191313;0;False;-1;5969;5969;False;0;12
4243124;104;4219599;4208798;1;False;-1;9869;9869;False;0;0
4271571;28;4240922;4224580;0;False;-1;3263;3263;False;0;-1
4276007;16;4246072;4227045;1;False;-1;3073;3073;False;0;-1
4244313;102;4225350;4157420;1;False;4225349;8205;8205;False;0;0
4246570;95;4226831;4223568;1;False;4177760;5388;5388;False;0;5
4269060;34;4247905;4250541;1;False;-1;5798;5798;False;0;-1
4234750;122;4196372;4165084;1;False;4227597;5256;5256;False;0;11
4225518;149;4172766;4182161;0;False;-1;5268;5268;False;0;2
4260266;56;4214957;4217715;1;True;4222959;2007;2007;False;6;9
4252620;76;4216612;4173538;0;False;-1;4934;4934;False;0;0
4264901;49;4240334;4213186;1;False;4261169;6665;6665;False;0;8
4274151;19;4229031;4254950;0;False;-1;9467;9467;False;0;-1
4273925;20;4255929;4200459;0;False;-1;3205;3205;False;0;-1
4278320;12;4257738;4223843;1;False;-1;4727;4727;False;0;-1
4262999;52;4242983;4157788;0;False;-1;7213;7213;False;0;0
4282145;1;4245508;4213218;0;False;-1;2631;2631;False;0;-1
4252831;75;4205521;4227093;0;False;-1;3406;3406;False;0;9
4233484;124;4191709;4215417;1;False;-1;4518;4518;False;0;0
4268427;35;4242758;4221337;1;False;-1;2263;2263;False;0;-1
4247240;91;4189747;4167594;1;False;4260344;3458;3458;False;0;0
4274073;19;4242993;4247323;1;False;-1;3311;3311;False;0;-1
4274369;19;4252784;4199285;0;False;-1;4786;4786;False;0;-1
4254612;71;4228757;4178020;0;False;-1;4608;4608;False;0;2
4238611;113;4219749;4194818;1;False;4222775;2668;2668;False;0;0
4246503;95;4222923;4220725;0;False;-1;7467;7467;False;0;9
4245946;97;4195703;4177657;0;False;-1;1045;1045;False;0;0
4269952;32;4251763;4247464;0;False;-1;1053;1053;False;0;-1
4244002;102;4206584;4151286;0;False;-1;4841;4841;False;0;0
4278765;10;4259601;4248994;0;False;-1;2441;2441;False;0;-1
4221404;157;4174098;4194345;0;False;-1;6313;6313;False;0;5
4274246;19;4245405;4171952;0;False;-1;5255;5255;False;0;-1
4272865;22;4239552;4255257;0;False;-1;4435;4435;False;0;-1
4273631;20;4235944;4253941;1;False;-1;483;483;False;0;-1
4277812;13;4246356;4250975;0;False;-1;4266;4266;False;0;-1
4271539;28;4226705;4202873;0;False;-1;1589;1589;False;0;-1
4269817;32;4232293;4178809;0;False;-1;2547;2547;False;0;-1
4277527;14;4257652;4257018;1;False;-1;3219;3219;False;0;-1
4227264;141;4176568;4201170;0;False;-1;2577;2577;False;0;5
4272665;23;4209282;4217938;1;False;-1;7874;7874;False;0;-1
4231902;130;4168388;4199519;0;False;-1;3161;3161;False;0;0
4226638;144;4196927;4193785;0;False;-1;1054;1054;False;0;4
4234763;122;4189025;4168433;1;False;-1;6554;6554;False;0;5
4257496;66;4237063;4206740;1;False;4206740;6974;6974;False;0;0
4241116;106;4210482;4196047;1;True;4258684;5682;5682;False;6;0
4196489;222;4176177;4152828;0;False;-1;9866;9866;False;0;2
4203327;206;4178085;4179910;0;False;-1;2742;2742;False;0;0
4246793;94;4226763;4194516;0;False;-1;1523;1523;False;0;0
4253858;72;4222854;4175426;1;False;4202233;7449;7449;False;0;5
4228332;138;4178607;4135843;1;False;-1;5570;5570;False;0;6
4266428;44;4246518;4203932;1;False;-1;5055;5055;False;0;4
4274678;18;4245273;4221061;0;False;-1;4379;4379;False;0;-1
4267605;38;4193240;4193239;1;False;-1;785;785;False;0;-1
4262476;53;4239866;4237163;0;False;-1;5670;5670;False;0;2
4237403;117;4205371;4213932;1;False;4222327;9733;9733;False;0;0
4266608;43;4247441;4209047;1;False;-1;7410;7410;False;0;9
4255866;69;4233262;4218706;1;False;4226532;4730;4730;False;0;14
4280242;4;4234806;4240590;0;False;-1;2974;2974;False;0;-1
4280030;5;4258018;4250844;0;False;-1;1473;1473;False;0;-1
4224905;152;4202006;4203860;1;False;4252019;6739;6739;False;0;15
4269861;32;4239706;4251199;1;False;-1;3531;3531;False;0;-1
4238664;113;4217604;4157408;0;False;-1;9286;9286;False;0;13
4271204;29;4236337;4244839;0;False;-1;3577;3577;False;0;-1
4239987;108;4191046;4215212;1;False;4158662;5968;5968;False;0;0
4275439;17;4241325;4245102;1;False;-1;5503;5503;False;0;-1
4210021;186;4154018;4174661;0;False;-1;5272;5272;False;0;0
4243512;103;4225207;4222350;1;False;4197190;2623;2623;False;0;0
4226346;146;4206367;4124481;0;False;-1;9593;9593;False;0;0
4263949;50;4230594;4184462;0;False;-1;7275;7275;False;0;0
4270023;32;4248145;4214063;0;False;-1;1704;1704;False;0;-1
4253184;74;4235556;4196170;0;False;-1;4683;4683;False;0;3
4267906;37;4246131;4238918;1;False;-1;4081;4081;False;0;-1
4226097;147;4203110;4167865;1;False;4252451;5991;5991;False;0;12
4269855;32;4237172;4242650;0;False;-1;2430;2430;False;0;-1
4235580;121;4216821;4193488;0;False;-1;857;857;False;0;0
4245910;97;4211218;4213721;0;False;-1;2431;2431;False;0;9
4264514;49;4229670;4168690;1;True;4255076;1401;1401;False;5;0
4272794;23;4253228;4253229;1;False;-1;7509;7509;False;0;-1
4192211;229;4171959;4171960;0;False;-1;3870;3870;False;0;0
4227875;139;4184439;4169660;0;False;-1;3626;3626;False;0;4
4209084;188;4164566;4122781;0;False;-1;4318;4318;False;0;7
4238505;114;4215193;4188060;1;True;4234159;7290;7290;False;6;14
4245014;100;4201783;4147586;1;False;4189455;2806;2806;False;0;2
4211318;183;4155623;4112069;1;False;-1;7699;7699;False;0;0
4282359;1;4259612;4214621;0;False;-1;8211;8211;False;0;-1
4280126;4;4248245;4217957;1;False;-1;7470;7470;False;0;-1
4253143;74;4225150;4207276;0;False;-1;6144;6144;False;0;3
4220858;158;4202370;4175610;1;False;-1;2805;2805;False;0;9
4208751;189;4163595;4184635;0;False;-1;4221;4221;False;0;14
4243823;102;4188214;4225530;0;False;-1;5384;5384;False;0;8
4276733;15;4225592;4243476;1;False;-1;4084;4084;False;0;-1
4250536;83;4229629;4230672;0;False;-1;1349;1349;False;0;2
4280004;5;4260871;4207355;1;False;-1;5547;5547;False;0;-1
4276537;15;4246765;4224698;1;False;-1;1959;1959;False;0;-1
4232893;126;4214608;4161206;1;False;4227773;9814;9814;False;0;0
4265738;47;4243772;4246783;1;True;4245731;9843;9843;False;3;12
4195109;224;4159961;4117497;0;False;-1;3201;3201;False;0;0
4254544;71;4232473;4225575;1;False;4223957;2734;2734;False;0;2
4239751;109;4216936;4158942;1;True;4241545;2362;2362;False;5;9
4264274;50;4244129;4233846;0;False;-1;3802;3802;False;0;2
4279185;7;4247483;4250063;0;False;-1;9764;9764;False;0;-1
4257830;65;4210736;4172356;1;False;4249215;4629;4629;False;0;2
4279823;5;4245962;4224435;0;False;-1;7852;7852;False;0;-1
4277157;14;4228006;4255093;0;False;-1;5385;5385;False;0;-1
4256531;68;4234864;4185332;0;False;-1;4393;4393;False;0;2
4204614;204;4184252;4168992;0;False;-1;4681;4681;False;0;13
4255857;69;4233946;4172218;1;False;4188151;4270;4270;False;0;4
4236534;119;4197798;4179099;0;False;-1;7930;7930;False;0;4
4275226;17;4227678;4232607;1;False;-1;3269;3269;False;0;-1
4273418;21;4255096;4248132;0;False;-1;5803;5803;False;0;-1
4282372;1;4260104;4249540;0;False;-1;3637;3637;False;0;-1
4255724;69;4222187;4168896;0;False;-1;1760;1760;False;0;6
4252544;76;4219596;4233202;0;False;-1;6214;6214;False;0;3
4279895;5;4249268;4217952;1;False;-1;3641;3641;False;0;-1
4235701;120;4202889;4152817;1;False;4186163;3149;3149;False;0;0
4280921;3;4235495;4249243;1;False;-1;9761;9761;False;0;-1
4281302;2;4248780;4261186;0;False;-1;4439;4439;False;0;-1
4232720;126;4189036;4191049;0;False;-1;9633;9633;False;0;2
4277585;14;4253858;4202233;0;False;-1;7449;7449;False;0;-1
4197119;220;4172415;4105421;1;False;4131447;5871;5871;False;0;0
4282254;1;4234473;4231076;0;False;-1;1215;1215;False;0;-1
4262588;52;4229514;4204703;0;False;-1;5277;5277;False;0;4
4193533;226;4142465;4131589;0;False;-1;4384;4384;False;0;4
4206861;194;4187209;4182874;0;False;-1;6978;6978;False;0;0
4236735;119;4212020;4147879;0;False;-1;8149;8149;False;0;2
4238862;111;4174110;4221226;1;False;4242513;5062;5062;False;0;7
4198457;214;4177610;4096024;0;False;-1;6739;6739;False;0;0
4234688;122;4192414;4207663;0;False;-1;2149;2149;False;0;2
4280494;4;4261224;4244675;0;False;-1;1767;1767;False;0;-1
4267347;39;4206918;4164120;1;False;-1;9469;9469;False;0;4
4275919;16;4228555;4255779;0;False;-1;3870;3870;False;0;-1
4257208;66;4229936;4194795;1;False;4237028;4082;4082;False;0;15
4244732;101;4210110;4188544;0;False;-1;2976;2976;False;0;4
4272711;23;4240230;4247242;0;False;-1;6039;6039;False;0;-1
4282139;1;4238168;4256124;1;False;-1;3806;3806;False;0;-1
4275582;17;4216759;4210228;0;False;-1;7989;7989;False;0;-1
4225034;152;4198515;4193490;0;False;-1;797;797;False;0;0
4245846;97;4202735;4213393;0;False;-1;3407;3407;False;0;0
4259700;57;4228351;4218430;1;False;4221975;3403;3403;False;0;15
4220187;159;4201383;4155718;0;False;-1;5426;5426;False;0;0
4267241;40;4248261;4240218;0;False;-1;2368;2368;False;0;2
4222125;156;4189333;4202502;1;False;4233668;2271;2271;False;0;7
4282242;1;4249484;4235918;0;False;-1;4773;4773;False;0;-1
4270038;32;4250452;4211853;0;False;-1;2267;2267;False;0;-1
4274948;18;4253984;4199438;1;False;-1;4443;4443;False;0;-1
4257648;66;4234755;4231987;0;False;-1;6099;6099;False;0;2
4281204;3;4262285;4244200;0;False;-1;4262;4262;False;0;-1
4261311;54;4206438;4226124;1;False;4261032;2925;2925;False;0;0
4250989;82;4230104;4216451;1;True;4207546;7417;7417;False;3;3
4258310;64;4235326;4197682;0;False;-1;7447;7447;False;0;0
4260391;56;4240714;4192845;0;False;-1;3863;3863;False;0;0
4268457;35;4207085;4232938;0;False;-1;8034;8034;False;0;-1
4264247;50;4240277;4205945;1;False;4265152;5617;5617;False;0;5
4279438;6;4249136;4233366;0;False;-1;7878;7878;False;0;-1
4266055;45;4233594;4225982;0;False;-1;1112;1112;False;0;15
4266663;43;4247436;4203945;0;False;-1;5793;5793;False;0;2
4257123;67;4232863;4216635;0;False;-1;9885;9885;False;0;4
4261085;55;4242278;4229774;0;False;-1;7387;7387;False;0;7
4279688;5;4249768;4245240;1;False;-1;1227;1227;False;0;-1
4268525;35;4224438;4249262;0;False;-1;8094;8094;False;0;-1
4225089;151;4187966;4144479;0;False;-1;3579;3579;False;0;0
4278311;12;4256736;4191245;1;False;-1;7029;7029;False;0;-1
4280251;4;4219279;4262657;1;False;-1;8207;8207;False;0;-1
4211682;182;4187406;4164432;0;False;-1;1281;1281;False;0;0
4278213;12;4245295;4203958;0;False;-1;6500;6500;False;0;-1
4232350;128;4188193;4131461;0;False;-1;1403;1403;False;0;0
4281918;2;4261391;4238098;0;False;-1;8258;8258;False;0;-1
4254467;71;4237342;4218491;1;False;4253056;5439;5439;False;0;3
4280185;4;4235802;4212077;1;False;-1;8157;8157;False;0;-1
4271327;29;4232776;4251217;0;False;-1;5728;5728;False;0;-1
4267122;40;4219248;4240108;1;False;-1;5103;5103;False;0;13
4203791;205;4149049;4129375;0;False;-1;1536;1536;False;0;0
4278400;12;4257808;4217950;0;False;-1;6387;6387;False;0;-1
4241506;106;4223417;4175061;0;False;-1;3464;3464;False;0;0
4230755;133;4199139;4161639;1;False;4192635;2859;2859;False;0;10
4240283;107;4195021;4160533;1;False;4227715;5003;5003;False;0;0
4256105;68;4215143;4172670;1;False;4212284;9469;9469;False;0;2
4276584;15;4239366;4256068;0;False;-1;7150;7150;False;0;-1
4236177;120;4214804;4161356;0;False;-1;5279;5279;False;0;0
4273959;19;4231084;4245304;0;False;-1;791;791;False;0;-1
4263659;51;4245207;4242292;1;True;4230940;4270;4270;False;3;10
4255069;70;4212212;4232765;1;False;-1;9517;9517;False;0;2
4269649;33;4248553;4200887;0;False;-1;7994;7994;False;0;-1
4274254;19;4212067;4246352;0;False;-1;3964;3964;False;0;-1
4227201;142;4208821;4161440;0;False;-1;2976;2976;False;0;0
4278047;13;4256164;4238602;1;False;-1;5389;5389;False;0;-1
4280702;3;4249181;4214339;1;False;-1;5438;5438;False;0;-1
4278866;9;4246589;4204470;0;False;-1;8150;8150;False;0;-1
4251006;82;4230434;4216782;1;True;4191972;7686;7686;False;5;10
4268567;35;4222284;4196505;1;False;-1;3482;3482;False;0;-1
4245516;99;4172472;4185849;1;False;4240864;5968;5968;False;0;0
4270138;31;4235033;4207232;0;False;-1;1829;1829;False;0;-1
4234286;123;4214321;4182937;1;False;4206567;992;992;False;0;6
4279776;5;4236360;4256094;0;False;-1;4788;4788;False;0;-1
4267918;37;4248665;4243099;1;False;-1;921;921;False;0;-1
4263070;52;4241167;4195875;0;False;-1;1953;1953;False;0;3
4224992;152;4200862;4163779;1;False;4187254;2185;2185;False;0;0
4208037;190;4176040;4168329;0;False;-1;4634;4634;False;0;0
4282618;1;4261668;4258638;1;False;-1;4731;4731;False;0;-1
4275704;17;4258081;4253227;1;False;-1;2210;2210;False;0;-1
4238469;114;4217075;4163587;1;False;4251757;4827;4827;False;0;7
4253631;72;4194515;4174217;1;False;4228023;7796;7796;False;0;14
4272486;24;4234964;4232820;0;False;-1;5171;5171;False;0;-1
4266041;45;4230925;4225989;1;True;4237733;2434;2434;False;4;4
4237112;118;4185324;4218331;1;True;4256392;3632;3632;False;3;2
4282125;1;4251429;4265492;0;False;-1;6045;6045;False;0;-1
4266710;42;4199135;4162915;0;False;-1;3396;3396;False;0;13
4273907;20;4251779;4197350;0;False;-1;5912;5912;False;0;-1
4209362;188;4189772;4173403;1;False;4204392;4219;4219;False;0;0
4227502;140;4191763;4192121;0;False;-1;2146;2146;False;0;8
4238446;114;4217997;4188497;0;False;-1;5211;5211;False;0;9
4224848;152;4201984;4203408;1;False;4220173;6730;6730;False;0;0
4277300;14;4226941;4248371;1;False;-1;6732;6732;False;0;-1
4253942;72;4235944;4219672;0;False;-1;484;484;False;0;0
4194180;225;4163365;4170336;0;False;-1;6866;6866;False;0;0
4222624;156;4203006;4164715;0;False;-1;9889;9889;False;0;0
4244906;101;4224637;4154815;1;False;-1;6108;6108;False;0;2
4194089;226;4172592;4094890;0;False;-1;7041;7041;False;0;0
4194964;224;4161398;4108718;0;False;-1;6040;6040;False;0;2
4251123;81;4208350;4229956;1;False;-1;2095;2095;False;0;3
4277638;13;4227760;4224937;0;False;-1;2962;2962;False;0;-1
4277440;14;4255098;4208385;0;False;-1;9702;9702;False;0;-1
4231014;133;4208058;4203653;1;True;4240537;2677;2677;False;6;3
4280461;4;4260820;4240239;1;False;-1;5050;5050;False;0;-1
